"package_key";"type";"key";"value";
"intranet-core";"privilege";"view_conf_items";"P/O Admins, Project Managers, Senior Managers, Employees";
"intranet-core";"privilege";"view_conf_items_all";"P/O Admins, Project Managers, Senior Managers, Employees";
"intranet-core";"privilege";"view_costs";"Accounting, Project Managers, Senior Managers, Sales, P/O Admins";
"intranet-core";"privilege";"view_expenses";"Accounting, Project Managers, Senior Managers, Sales";
"intranet-core";"privilege";"view_expenses_all";"Accounting, Project Managers, Senior Managers, Sales";
"intranet-core";"privilege";"view_filestorage_sales";"P/O Admins, Senior Managers, Sales";
"intranet-core";"privilege";"view_finance";"Accounting, Project Managers, Senior Managers, Sales, P/O Admins";
"intranet-core";"privilege";"view_freelance_rfqs";"Accounting, Project Managers, Senior Managers, Sales, P/O Admins";
"intranet-core";"privilege";"view_freelance_rfqs_all";"Accounting, Project Managers, Senior Managers, Sales, P/O Admins";
"intranet-core";"privilege";"view_freelance_skillconfs";"Accounting, Project Managers, Senior Managers, Employees, Freelance Managers, P/O Admins";
"intranet-core";"privilege";"view_freelance_skills";"Accounting, Project Managers, Senior Managers, Employees, Freelancers, Freelance Managers, P/O Admins";
"intranet-core";"privilege";"view_gantt_proj_detail";"Employees";
"intranet-core";"privilege";"view_hours_all";"Accounting, Project Managers, Senior Managers, Sales, P/O Admins";
"intranet-core";"privilege";"view_hr";"Accounting, P/O Admins, Senior Managers, HR Managers";
"intranet-core";"privilege";"view_internal_offices";"Accounting, Senior Managers, Employees, Sales, P/O Admins, Customers";
"intranet-core";"privilege";"view_invoices";"Accounting, P/O Admins, Project Managers, Senior Managers";
"intranet-core";"privilege";"view_materials";"Accounting, P/O Admins, Project Managers, Senior Managers";
"intranet-core";"privilege";"view_offices";"Accounting, Project Managers, Senior Managers, Sales, P/O Admins";
"intranet-core";"privilege";"view_offices_all";"Accounting, P/O Admins, Senior Managers, Sales";
"intranet-core";"privilege";"view_payments";"Accounting, P/O Admins, Senior Managers";
"intranet-core";"privilege";"view_project_members";"Accounting, Project Managers, Senior Managers, Employees, Sales, P/O Admins, Customers";
"intranet-core";"privilege";"view_projects_all";"Accounting, Project Managers, Senior Managers, Employees, Sales, P/O Admins";
"intranet-core";"privilege";"view_projects_history";"Accounting, Project Managers, Senior Managers, Employees, Sales, P/O Admins";
"intranet-core";"privilege";"view_reports_all";"Accounting, P/O Admins, Senior Managers";
"intranet-core";"privilege";"view_tickets_all";"P/O Admins, Project Managers, Senior Managers, Employees";
"intranet-core";"privilege";"view_timesheet_task_billables";"Employees";
"intranet-core";"privilege";"view_timesheet_task_estimates";"Employees";
"intranet-core";"privilege";"view_timesheet_tasks";"Accounting, Project Managers, Senior Managers, Employees, Sales, P/O Admins";
"intranet-core";"privilege";"view_timesheet_tasks_all";"Accounting, Project Managers, Senior Managers, Employees, Sales, P/O Admins";
"intranet-core";"privilege";"view_topics";"Accounting, Project Managers, Senior Managers, Sales, P/O Admins, Customers";
"intranet-core";"privilege";"view_topics_all";"P/O Admins, Project Managers, Senior Managers, Employees";
"intranet-core";"privilege";"view_trans_proj_detail";"Accounting, Project Managers, Senior Managers, Employees";
"intranet-core";"privilege";"view_trans_quality";"Accounting, Project Managers, Senior Managers, Employees, P/O Admins";
"intranet-core";"privilege";"view_trans_rfqs";"Accounting, Project Managers, Senior Managers, Sales";
"intranet-core";"privilege";"view_trans_rfqs_all";"Accounting, Project Managers, Senior Managers, Sales";
"intranet-core";"privilege";"view_trans_task_matrix";"P/O Admins, Project Managers, Senior Managers, Employees";
"intranet-core";"privilege";"view_trans_tasks";"P/O Admins, Project Managers, Senior Managers, Employees";
"intranet-core";"privilege";"view_trans_task_status";"Accounting, Project Managers, Senior Managers, Employees, P/O Admins, Customers";
"intranet-core";"privilege";"view_user_regs";"P/O Admins, Senior Managers";
"intranet-core";"privilege";"view_users";"Accounting, Project Managers, Senior Managers, Employees, Sales, P/O Admins";
"intranet-core";"privilege";"wf_cancel_case";"Accounting, P/O Admins, Senior Managers";
"intranet-core";"privilege";"wf_reassign_tasks";"Accounting, P/O Admins, Senior Managers";
"intranet-core";"privilege";"wf_suspend_case";"Accounting, P/O Admins, Senior Managers";
"intranet-cost";"menu";"admin_cost_centers";"t";
"intranet-cost";"menu";"costs_home";"t";
"intranet-cost";"menu";"finance";"t";
"intranet-cost";"parameter";"CostCacheSweeperInterval";"57";
"intranet-cost";"parameter";"CostCacheSweeperMaxProjects";"50";
"intranet-cost";"parameter";"DefaultCompanyInvoicePaymentDays";"30";
"intranet-cost";"parameter";"DefaultCurrency";"EUR";
"intranet-cost";"parameter";"DefaultEndDate";"2100-01-01";
"intranet-cost";"parameter";"DefaultProviderBillPaymentDays";"60";
"intranet-cost";"parameter";"DefaultStartDate";"2000-01-01";
"intranet-cost";"parameter";"DefaultTimesheetHourlyCost";"30";
"intranet-cost";"portlet";"Company Cost Component";"t";
"intranet-cost";"portlet";"Company Profit Component";"t";
"intranet-cost";"portlet";"Finance Home Page Help";"t";
"intranet-cost";"portlet";"Financial Indicators Timeline";"t";
"intranet-cost";"portlet";"Project Cost Component";"t";
"intranet-cost";"portlet";"Project Finance Component";"t";
"intranet-cost";"portlet";"Project Finance Summary Component";"t";
"intranet-cost";"portlet";"Top 10 Unpaid Customer Invoices";"t";
"intranet-cost";"portlet";"Top 10 Unpaid Provider Bills";"t";
"intranet-cost-center";"menu";"admin_cost_center_permissions";"t";
"intranet-cost-center";"parameter";"DefaultCompanyInvoicePaymentDays";"30";
"intranet-cost-center";"parameter";"DefaultCurrency";"EUR";
"intranet-cost-center";"parameter";"DefaultProviderBillPaymentDays";"60";
"intranet-cvs-integration";"menu";"cvs_integration";"t";
"intranet-cvs-integration";"portlet";"Conf Item CVS Logs";"t";
"intranet-cvs-integration";"portlet";"Project CVS Logs";"t";
"intranet-cvs-integration";"portlet";"Ticket CVS Logs";"t";
"intranet-dw-light";"menu";"companies_admin_csv";"t";
"intranet-dw-light";"menu";"invoices_customers_csv";"t";
"intranet-dw-light";"menu";"invoices_providers_csv";"t";
"intranet-dw-light";"menu";"projects_admin_csv";"t";
"intranet-dw-light";"parameter";"CsvContentType";"application/csv";
"intranet-dw-light";"parameter";"CsvHttpCharacterEncoding";"iso-8859-1";
"intranet-dw-light";"parameter";"CsvTclCharacterEncoding";"iso8859-1";
"intranet-dw-light";"parameter";"CurrencyFormat";"99999999,9";
"intranet-dynfield";"menu";"dynfield_admin";"t";
"intranet-dynfield";"menu";"dynfield_doc";"t";
"intranet-dynfield";"menu";"dynfield_otype";"t";
"intranet-dynfield";"menu";"dynfield_otype_absences";"t";
"intranet-dynfield";"menu";"dynfield_otype_companies";"t";
"intranet-dynfield";"menu";"dynfield_otype_conf_item";"t";
"intranet-dynfield";"menu";"dynfield_otype_expense_bundles";"t";
"intranet-dynfield";"menu";"dynfield_otype_expenses";"t";
"intranet-dynfield";"menu";"dynfield_otype_freelance_rfq_answers";"t";
"intranet-dynfield";"menu";"dynfield_otype_freelance_rfqs";"t";
"intranet-dynfield";"menu";"dynfield_otype_invoice";"t";
"intranet-dynfield";"menu";"dynfield_otype_material";"t";
"intranet-dynfield";"menu";"dynfield_otype_note";"t";
"intranet-dynfield";"menu";"dynfield_otype_offices";"t";
"intranet-dynfield";"menu";"dynfield_otype_persons";"t";
"intranet-dynfield";"menu";"dynfield_otype_projects";"t";
"intranet-dynfield";"menu";"dynfield_otype_risk";"t";
"intranet-dynfield";"menu";"dynfield_otype_ticket";"t";
"intranet-dynfield";"menu";"dynfield_otype_timesheet_task";"t";
"intranet-dynfield";"menu";"dynfield_permission";"t";
"intranet-dynfield";"menu";"dynfield_widget_examples";"t";
"intranet-dynfield";"menu";"dynfield_widgets";"t";
"intranet-dynfield";"parameter";"absolute_template";"default-absolute";
"intranet-dynfield";"parameter";"adp_file";"subtemplate";
"intranet-dynfield";"parameter";"form_style";"aims-form";
"intranet-dynfield";"parameter";"GenericSQLWidgetMemoizeMaxAgeDefault";"600";
"intranet-dynfield";"parameter";"object_types";"im_company,im_office,im_project,im_ticket,person,im_freelance_rfq,im_freelance_rfq_answer,im_conf_item,im_user_absence,im_expense,im_expense_bundle";
"intranet-dynfield";"parameter";"relative_template";"default-absolute";
"intranet-earned-value-management";"parameter";"AuditProjectFakeHistoryIntervalHours";"0";
"intranet-earned-value-management";"portlet";"Earned Value";"t";
"intranet-exchange-rate";"menu";"admin_exchange_rates";"t";
"intranet-exchange-rate";"menu";"finance_exchange_rates";"t";
"intranet-exchange-rate";"parameter";"ExchangeRateUpdateUrl";"http://www.project-open.net/intranet-asus-server/exchange-rates.xml";
"intranet-exchange-rate";"parameter";"ExchangeRateUrlXRates";"http://www.x-rates.com/d/USD/table.html";
"intranet-exchange-rate";"parameter";"MaxDaysOutdated";"365";
"intranet-expenses";"menu";"expenses";"t";
"intranet-expenses";"menu";"finance_expenses";"t";
"intranet-expenses";"menu";"project_expenses";"t";
"intranet-expenses";"parameter";"CalculateVATPerExpenseTypeFunction";"im_expense_calculate_vat_from_expense_type";
"intranet-expenses";"parameter";"CalculateVATPerExpenseTypeP";"0";
"intranet-expenses";"parameter";"DefaultExpenseTemplate";"";
"intranet-expenses";"parameter";"EnabledInvoiceCannedNoteP";"0";
"intranet-expenses";"parameter";"ExpenseBundleNewPageWfModifyIncludedExpensesPerm";"im_expense_bundle_new_page_wf_perm_modify_included_expenses";
"intranet-expenses";"parameter";"ExpenseCurrencies";"";
"intranet-expenses";"parameter";"InvoiceQuantityUnitRateEnabledP";"1";
"intranet-expenses";"parameter";"ShowInvoiceOurProjectNrFirstColumnP";"1";
"intranet-expenses-workflow";"portlet";"Expense Bundle Confirmation Workflow";"t";
"intranet-filestorage";"menu";"project_files";"t";
"intranet-filestorage";"parameter";"BackupBasePathUnix";"";
"intranet-filestorage";"parameter";"BugBasePathUnix";"/web/po40demo/filestorage/bugs";
"intranet-filestorage";"parameter";"CompanyBasePathUnix";"/web/po40demo/filestorage/projects";
"intranet-filestorage";"parameter";"CostBasePathUnix";"/web/po40demo/filestorage/costs";
"intranet-filestorage";"parameter";"FilenameCharactersSupported";"alphanum";
"intranet-filestorage";"parameter";"HomeBasePathUnix";"/web/po40demo/filestorage/home";
"intranet-filestorage";"parameter";"MaxNumberOfBytes";"0";
"intranet-filestorage";"parameter";"ProjectBasePathUnix";"/web/po40demo/filestorage/projects";
"intranet-filestorage";"parameter";"ProjectSalesBasePathUnix";"/web/po40demo/filestorage/project_sales";
"intranet-filestorage";"parameter";"TicketBasePathUnix";"/web/po40demo/filestorage/tickets";
"intranet-filestorage";"parameter";"UserBasePathUnix";"/web/po40demo/filestorage/users";
"intranet-filestorage";"portlet";"Companies Filestorage Component";"t";
"intranet-filestorage";"portlet";"Expense Bundle Filestorage";"t";
"intranet-filestorage";"portlet";"Home Filestorage Component";"t";
"intranet-filestorage";"portlet";"Project Filestorage Component";"t";
"intranet-filestorage";"portlet";"Project Sales Filestorage Component";"t";
"intranet-filestorage";"portlet";"Users Filestorage Component";"t";
"intranet-forum";"menu";"forum";"t";
"intranet-forum";"parameter";"ForumItemsPerForumPage";"50";
"intranet-forum";"parameter";"ForumItemsPerHomePage";"10";
"intranet-forum";"parameter";"ForumItemsPerPage";"10";
"intranet-forum";"parameter";"IncludeTopicMessageInNotificationsP";"0";
"intranet-forum";"parameter";"ReportThisErrorEmail";"sysadmin@tigerpond.com";
"intranet-forum";"parameter";"SenderMail";"CurrentUser";
"intranet-forum";"parameter";"SubscribeAllMembersToNewItemsP";"1";
"intranet-forum";"portlet";"Companies Forum Component";"t";
"intranet-forum";"portlet";"Home Forum Component";"t";
"intranet-forum";"portlet";"Project Forum Component";"t";
"intranet-forum";"portlet";"Timesheet Task Forum";"t";
"intranet-forum";"portlet";"User Forum Component";"t";
"intranet-freelance";"menu";"reporting-freelance-skills";"t";
"intranet-freelance";"portlet";"Freelance Gantt Resource Select Component";"f";
"intranet-freelance";"portlet";"Freelance List Component";"t";
"intranet-freelance";"portlet";"Project Skills";"t";
"intranet-freelance";"portlet";"Users Freelance Component";"t";
"intranet-freelance";"portlet";"User Skills";"t";
"intranet-freelance";"portlet";"Users Skills Component";"t";
"intranet-freelance-invoices";"menu";"invoices_freelance_new_po";"t";
"intranet-freelance-invoices";"menu";"invoices_freelance_new_prov_invoice";"t";
"intranet-freelance-invoices";"parameter";"EditingWordsPerHour";"1000";
"intranet-freelance-rfqs";"menu";"freelance_rfqs";"t";
"intranet-freelance-rfqs";"menu";"project_freelance_rfqs";"t";
"intranet-freelance-translation";"parameter";"FreelanceListSortOder";"S-Word";
"intranet-freelance-translation";"portlet";"Translation Freelance List";"t";
"intranet-ganttproject";"menu";"project_gantt";"t";
"intranet-ganttproject";"menu";"project_resources";"t";
"intranet-ganttproject";"menu";"projects_admin_gantt_resources";"f";
"intranet-ganttproject";"menu";"projects_gantt_resources";"t";
"intranet-ganttproject";"parameter";"GanttProjectPreviewFilename";"ganttproject.preview";
"intranet-ganttproject";"parameter";"GanttProjectThumbnailSize";"360x360";
"intranet-ganttproject";"parameter";"GanttProjectType";"Consulting Project";
"intranet-ganttproject";"portlet";"Gantt Resourcs";"t";
"intranet-ganttproject";"portlet";"Gantt Schedule";"t";
"intranet-ganttproject";"portlet";"Project GanttProject Component";"t";
"intranet-ganttproject";"portlet";"Resource Availability Component";"t";
"intranet-helpdesk";"menu";"helpdesk";"t";
"intranet-helpdesk";"menu";"helpdesk_summary";"t";
"intranet-helpdesk";"menu";"reporting-tickets";"t";
"intranet-helpdesk";"parameter";"DefaultTicketTemplate";"";
"intranet-helpdesk";"parameter";"NextTicketNrMethod";"sequence";
"intranet-helpdesk";"portlet";"Actions";"t";
"intranet-helpdesk";"portlet";"Customer Info";"t";
"intranet-helpdesk";"portlet";"Customer Information AJAX";"t";
"intranet-helpdesk";"portlet";"Discussions";"t";
"intranet-helpdesk";"portlet";"Filestorage";"t";
"intranet-helpdesk";"portlet";"Home Ticket Component";"t";
"intranet-helpdesk";"portlet";"Journal";"t";
"intranet-helpdesk";"portlet";"Ticket Members";"t";
"intranet-helpdesk";"portlet";"Ticket Related Objects";"t";
"intranet-helpdesk";"portlet";"Timesheet";"t";
"intranet-helpdesk";"portlet";"Workflow";"t";
"intranet-hr";"menu";"users_org_chart";"t";
"intranet-hr";"portlet";"User Employee Component";"t";
"intranet-intranet-trans-project-wizard";"portlet";"Project Translation Wizard";"t";
"intranet-invoices";"menu";"invoices_customers";"t";
"intranet-invoices";"menu";"invoices_customers_new_delnote_from_quote";"t";
"intranet-invoices";"menu";"invoices_customers_new_invoice";"t";
"intranet-invoices";"menu";"invoices_customers_new_invoice_from_delnote";"t";
"intranet-invoices";"menu";"invoices_customers_new_invoice_from_quote";"t";
"intranet-invoices";"menu";"invoices_customers_new_quote";"f";
"intranet-invoices";"menu";"invoices_customers_new_quote_from_quote";"t";
"intranet-invoices";"menu";"invoices_providers";"t";
"intranet-invoices";"menu";"invoices_providers_new_bill";"t";
"intranet-invoices";"menu";"invoices_providers_new_bill_from_po";"t";
"intranet-invoices";"menu";"invoices_providers_new_delnote";"t";
"intranet-invoices";"menu";"invoices_providers_new_po";"t";
"intranet-invoices";"menu";"new_invoice_from_invoice";"t";
"intranet-invoices";"parameter";"AccuracyFinDocItems";"2";
"intranet-invoices";"parameter";"CustomInvoiceNrGenerator";"";
"intranet-invoices";"parameter";"DefaultDiscountPercentage";"-10.0";
"intranet-invoices";"parameter";"DefaultProjectManagementFeePercentage";"10.0";
"intranet-invoices";"parameter";"DefaultSurchargePercentage";"10.0";
"intranet-invoices";"parameter";"EnabledInvoiceCannedNoteP";"0";
"intranet-invoices";"parameter";"EnabledInvoiceDiscountFieldP";"0";
"intranet-invoices";"parameter";"EnabledInvoiceSurchargeFieldP";"0";
"intranet-invoices";"parameter";"EnabledInvoiceTaxFieldP";"1";
"intranet-invoices";"parameter";"EnableDiscountSurchargeP";"0";
"intranet-invoices";"parameter";"InvoiceDecorationTitleAmount";"align=right";
"intranet-invoices";"parameter";"InvoiceDecorationTitleDescription";"align=left";
"intranet-invoices";"parameter";"InvoiceDecorationTitleItemNr";"align=center";
"intranet-invoices";"parameter";"InvoiceDecorationTitleOurRef";"align=center";
"intranet-invoices";"parameter";"InvoiceDecorationTitlePoNumber";"align=center";
"intranet-invoices";"parameter";"InvoiceDecorationTitleQuantity";"align=right";
"intranet-invoices";"parameter";"InvoiceDecorationTitleRate";"align=right";
"intranet-invoices";"parameter";"InvoiceDecorationTitleUnit";"align=left";
"intranet-invoices";"parameter";"InvoiceNrAutoIncrementP";"0";
"intranet-invoices";"parameter";"InvoiceNrDateFormat";"YYYY_MM";
"intranet-invoices";"parameter";"InvoiceQuantityUnitRateEnabledP";"1";
"intranet-invoices";"parameter";"InvoiceTemplatePathUnix";"/web/po40demo/filestorage/templates";
"intranet-invoices";"parameter";"PreferAccountingContactOverProjectContactP";"0";
"intranet-invoices";"parameter";"ShowCostCenterP";"1";
"intranet-invoices";"parameter";"ShowInvoiceCustomerProjectNr";"0";
"intranet-invoices";"parameter";"ShowInvoiceItemMaterialFieldP";"0";
"intranet-invoices";"parameter";"ShowInvoiceItemProjectTypeFieldP";"0";
"intranet-invoices";"parameter";"ShowInvoiceOurProjectNr";"0";
"intranet-invoices";"parameter";"ShowInvoiceOurProjectNrFirstColumnP";"1";
"intranet-invoices";"parameter";"ShowLeadingInvoiceItemNr";"0";
"intranet-invoices";"parameter";"TimesheetHoursPerDay";"8";
"intranet-invoices";"parameter";"TimesheetInvoiceReport";"/intranet-reporting/timesheet-invoice-hours";
"intranet-invoices";"parameter";"UseInvoiceNrTypePrefixP";"1";
"intranet-mail-import";"menu";"mail_import";"t";
"intranet-mail-import";"parameter";"MailDir";"/web/po40demo/Maildir";
"intranet-mail-import";"parameter";"MMEncodeBin";"/usr/bin/mmencode";
"intranet-mail-import";"parameter";"ScanMails";"20";
"intranet-mail-import";"parameter";"SendmailBin";"/usr/sbin/sendmail";
"intranet-mail-import";"portlet";"Project Mail Component";"f";
"intranet-mail-import";"portlet";"User Mail Component";"f";
"intranet-material";"menu";"material";"t";
"intranet-milestone";"menu";"milestones";"t";
"intranet-milestone";"portlet";"Current Milestones";"t";
"intranet-milestone";"portlet";"Late Milestones";"t";
"intranet-nagios";"menu";"nagios";"t";
"intranet-nagios";"menu";"nagios_import_conf";"t";
"intranet-nagios";"parameter";"NagiosConfigurationUnixPath";"/usr/local/nagios/etc/nagios.cfg";
"intranet-notes";"portlet";"Company Notes";"t";
"intranet-notes";"portlet";"Project Notes";"t";
"intranet-notes";"portlet";"User Notes";"t";
"intranet-portfolio-management";"menu";"department_planner";"t";
"intranet-portfolio-management";"portlet";"Program Portfolio List";"t";
"intranet-release-mgmt";"parameter";"ReleaseMgmtReleaseItemsCustomColumns";"";
"intranet-release-mgmt";"parameter";"ReleaseProjectType";"Software Release";
"intranet-release-mgmt";"portlet";"Release Items Component";"t";
"intranet-release-mgmt";"portlet";"Release Items Journal";"t";
"intranet-release-mgmt";"portlet";"Task Board";"t";
"intranet-reporting";"menu";"groups";"t";
"intranet-reporting";"menu";"list_of_all_project_budgets";"t";
"intranet-reporting";"menu";"project_manager_salary_comparision";"t";
"intranet-reporting";"menu";"reporting";"t";
"intranet-reporting";"menu";"reporting-budget-main-projects";"t";
"intranet-reporting";"menu";"reporting-finance";"t";
"intranet-reporting";"menu";"reporting-forum";"t";
"intranet-reporting";"menu";"reporting-other";"t";
"intranet-reporting";"menu";"reporting-pm";"t";
"intranet-reporting";"menu";"reporting-program-eva";"t";
"intranet-reporting";"menu";"reporting-program-portfolio";"t";
"intranet-reporting";"menu";"reporting-projects-main";"t";
"intranet-reporting";"menu";"reporting-project-tasks";"t";
"intranet-reporting";"menu";"reporting-sales";"t";
"intranet-reporting";"menu";"reporting-survimp-main";"t";
"intranet-reporting";"menu";"reporting-timesheet";"t";
"intranet-reporting";"menu";"reporting-timesheet-customer-project";"t";
"intranet-reporting";"menu";"reporting-timesheet-finance";"t";
"intranet-reporting";"menu";"reporting-timesheet-productivity";"t";
"intranet-reporting";"menu";"reporting-user-contacts";"t";
"intranet-reporting";"menu";"timesheet-productivity-calendar-view";"t";
"intranet-reporting";"menu";"timesheet-productivity-calendar-view-workdays-simple";"t";
"intranet-reporting";"parameter";"UseProjectNameInsteadOfProjectNr";"0";
"intranet-reporting-cubes";"menu";"reporting-cube-object-audit";"t";
"intranet-reporting-cubes";"menu";"reporting-cubes-finance";"t";
"intranet-reporting-cubes";"menu";"reporting-cubes-price";"t";
"intranet-reporting-cubes";"menu";"reporting-cubes-ticket";"t";
"intranet-reporting-cubes";"menu";"reporting-cubes-timesheet";"t";
"intranet-reporting-cubes";"menu";"reporting-cube-survsimp";"t";
"intranet-reporting-dashboard";"menu";"dashboard";"t";
"intranet-reporting-dashboard";"portlet";"Home All-Time Top Customers";"t";
"intranet-reporting-dashboard";"portlet";"Home All-Time Top Services";"t";
"intranet-reporting-dashboard";"portlet";"Home Project Queue";"t";
"intranet-reporting-dashboard";"portlet";"Pre-Sales Queue";"f";
"intranet-reporting-dashboard";"portlet";"Project Queue";"t";
"intranet-reporting-dashboard";"portlet";"Projects by Status";"f";
"intranet-reporting-dashboard";"portlet";"Ticket Owner";"t";
"intranet-reporting-dashboard";"portlet";"Tickets per Ticket Type";"t";
"intranet-reporting-dashboard";"portlet";"Ticket Status";"t";
"intranet-reporting-dashboard";"portlet";"Ticket Type";"t";
"intranet-reporting-finance";"menu";"reporting-finance-costs-monthly";"t";
"intranet-reporting-finance";"menu";"reporting-finance-documents-projects";"t";
"intranet-reporting-finance";"menu";"reporting-finance-expenses";"t";
"intranet-reporting-finance";"menu";"reporting-finance-expenses-cube";"t";
"intranet-reporting-finance";"menu";"reporting-finance-expenses-reimbursement";"t";
"intranet-reporting-finance";"menu";"reporting-finance-income-statement";"t";
"intranet-reporting-finance";"menu";"reporting-finance-payment-balance";"t";
"intranet-reporting-finance";"menu";"reporting-finance-projects-documents";"t";
"intranet-reporting-finance";"menu";"reporting-finance-vat";"t";
"intranet-reporting-indicators";"menu";"indicators";"t";
"intranet-reporting-indicators";"parameter";"CompanySector";"";
"intranet-reporting-indicators";"parameter";"IndicatorEvaluationIntervalHours";"24";
"intranet-reporting-indicators";"parameter";"IndicatorSweeperSecondsInterval";"3601";
"intranet-reporting-timesheet";"portlet";"Home Indicator Component";"t";
"intranet-reporting-translation";"menu";"reporting-project-trans-tasks";"t";
"intranet-reporting-translation";"menu";"reporting-translation";"t";
"intranet-reporting-translation";"menu";"reporting-trans-pm-productivity";"t";
"intranet-reporting-translation";"menu";"translation_units_sold_by_uom_and_language";"t";
"intranet-reporting-tutorial";"menu";"reporting_tutorial";"t";
"intranet-reporting-tutorial";"menu";"reporting-tutorial-forum01";"t";
"intranet-reporting-tutorial";"menu";"reporting-tutorial-projects01";"t";
"intranet-reporting-tutorial";"menu";"reporting-tutorial-projects02";"t";
"intranet-reporting-tutorial";"menu";"reporting-tutorial-projects03";"t";
"intranet-reporting-tutorial";"menu";"reporting-tutorial-projects04";"t";
"intranet-reporting-tutorial";"menu";"reporting-tutorial-projects05";"t";
"intranet-reporting-tutorial";"menu";"reporting-tutorial-transtasks01";"t";
"intranet-resource-management";"menu";"projects_resource_planning";"t";
"intranet-resource-management";"menu";"reporting-pm-resource-planning";"t";
"intranet-resource-management";"menu";"resource_planning-planned-hours";"t";
"intranet-resource-management";"parameter";"DefaultCostCenterId";"525";
"intranet-resource-management";"parameter";"RestrictToUserDepartmentByDefaultP";"0";
"intranet-rest";"menu";"admin_rest";"t";
"intranet-rest";"menu";"reporting-rest";"t";
"intranet-rest";"menu";"rest_category_type";"t";
"intranet-rest";"menu";"rest_my_hours";"t";
"intranet-rest";"menu";"rest_my_timesheet_projects";"t";
"intranet-rest";"menu";"rest_my_timesheet_projects_hours";"t";
"intranet-riskmanagement";"portlet";"Project Risks";"f";
"intranet-search-pg";"parameter";"SearchResultsPerPage";"20";
"intranet-search-pg";"parameter";"SearchTheWeb";"http://av.com/sites/search/web?q=%s AltaVista http://search.excite.com/search.gw?s=%s Excite http://www.google.com/search?q=%s Google http://hotbot.com/?MT=%s HotBot http://lycos.com/cgi-bin/pursuit?query=%s Lycos http://search.yahoo.com/search?p=%s Yahoo!";
"intranet-search-pg";"parameter";"Symbol2Interval";"m3 {3 month ago} m6 {6 month ago} y1 {1 year ago}";
"intranet-search-pg-files";"parameter";"IndexerMaxFiles";"100";
"intranet-search-pg-files";"parameter";"IndexFileContentsP";"1";
"intranet-search-pg-files";"parameter";"SearchIndexerInterval";"300";
"intranet-security-update-client";"menu";"software_updates";"t";
"intranet-security-update-client";"parameter";"ExchangeRateDaysBeforeUpdate";"1";
"intranet-security-update-client";"parameter";"ExchangeRateSweeperEnabledP";"0";
"intranet-security-update-client";"parameter";"SecurityUpdateServerUrl";"http://www.project-open.net/intranet-asus-server/update-information";
"intranet-security-update-client";"parameter";"SecurityUpdateVerboseP";"1";
"intranet-security-update-client";"portlet";"Exchange Rates ASUS";"t";
"intranet-security-update-client";"portlet";"Security Update Client Component";"t";
"intranet-sharepoint";"parameter";"SharepointUrl";"http://www.microsoft.com/base_url/$company_path/$project_path/";
"intranet-sharepoint";"portlet";"Sharepoint";"f";
"intranet-simple-survey";"menu";"admin_survsimp";"t";
"intranet-simple-survey";"menu";"project_reports";"t";
"intranet-simple-survey";"menu";"reporting-simple-survey";"t";
"intranet-simple-survey";"menu";"reporting_survsimp_results";"t";
"intranet-simple-survey";"parameter";"DefaultProjectReportSurveyName";"Project Status Report";
"intranet-simple-survey";"portlet";"Company Survey Component";"t";
"intranet-simple-survey";"portlet";"Project Survey Component";"t";
"intranet-simple-survey";"portlet";"Ticket Survey Component";"t";
"intranet-simple-survey";"portlet";"User Survey Component";"t";
"intranet-sla-management";"menu";"helpdesk_sla_resolution_time";"t";
"intranet-sla-management";"parameter";"CloseResolvedTicketAfterSeconds";"0";
"intranet-sla-management";"portlet";"Indicators";"t";
"intranet-sla-management";"portlet";"Resolution Time per Ticket Type";"f";
"intranet-sla-management";"portlet";"SLA Indicators";"t";
"intranet-sla-management";"portlet";"SLA Parameter Related Objects";"t";
"intranet-sla-management";"portlet";"SLA Parameters";"t";
"intranet-sla-management";"portlet";"SLA Service Hours";"t";
"intranet-sla-management";"portlet";"SLA Ticket Priority";"t";
"intranet-sysconfig";"menu";"admin_sysconfig";"f";
"intranet-sysconfig";"parameter";"CompanyDeptComp";"other";
"intranet-sysconfig";"parameter";"CompanyFeatures";"other";
"intranet-sysconfig";"parameter";"CompanyOrgSize";"three";
"intranet-sysconfig";"parameter";"CompanySector";"other";
"intranet-sysconfig";"portlet";"System Configuration Wizard";"f";
"intranet-timesheet2";"menu";"capacity-planning";"t";
"intranet-timesheet2";"menu";"reporting-timesheet-weekly-report";"t";
"intranet-timesheet2";"menu";"timesheet2_absences";"t";
"intranet-timesheet2";"menu";"timesheet2_absences_bankholiday";"t";
"intranet-timesheet2";"menu";"timesheet2_absences_personal";"t";
"intranet-timesheet2";"menu";"timesheet2_absences_sick";"t";
"intranet-timesheet2";"menu";"timesheet2_absences_travel";"t";
"intranet-timesheet2";"menu";"timesheet2_absences_vacation";"t";
"intranet-timesheet2";"menu";"timesheet2_timesheet";"t";
"intranet-timesheet2";"parameter";"AbsenceNewPageWfDeleteButtonPerm";"im_absence_new_page_wf_perm_delete_button";
"intranet-timesheet2";"parameter";"AbsenceNewPageWfEditButtonPerm";"im_absence_new_page_wf_perm_edit_button";
"intranet-timesheet2";"parameter";"FillFirstAndLastRowInTSCalendarP";"1";
"intranet-timesheet2";"parameter";"ForceAllTimesheetEntriesWithCommentP";"0";
"intranet-timesheet2";"parameter";"HourLoggingInternalCommentP";"0";
